orf,bytes,used_in_paper
YPL236C,1118177,FALSE
YPL237W,878569,FALSE
YPL238C,405421,FALSE
YPL239W,623797,FALSE
YPL240C,2201969,FALSE
YPL241C,909910,FALSE
YPL242C,4568720,FALSE
YPL243W,1830932,FALSE
YPL244C,1042352,FALSE
YPL245W,1391147,FALSE
YPL246C,808810,FALSE
YPL247C,1600424,FALSE
YPL248C,2732744,FALSE
YPL249C,2801492,FALSE
YPL250C,426652,FALSE
YPL251W,317464,FALSE
YPL252C,535840,FALSE
YPL253C,1976516,FALSE
YPL254W,1503368,FALSE
YPL255W,1181870,FALSE
YPL256C,1688381,FALSE
YPL257W,602566,FALSE
YPL258C,1685348,FALSE
YPL259C,1454840,FALSE
YPL260W,1686359,FALSE
YPL261C,325552,FALSE
YPL262W,1494269,FALSE
YPL263C,2012912,FALSE
YPL264C,1084814,FALSE
YPL265W,1888559,FALSE
YPL266W,978658,FALSE
YPL267W,649072,FALSE
YPL268W,2649842,FALSE
YPL269W,1970450,FALSE
YPL270W,2358674,FALSE
YPL271W,202210,FALSE
YPL272C,1582226,FALSE
YPL273W,999889,FALSE
YPL274W,1798580,FALSE
YPL277C,1968428,FALSE
YPL278C,317464,FALSE
YPL279C,1151540,FALSE
YPL280W,735007,FALSE
YPL281C,1339586,FALSE
YPL282C,511576,FALSE
YPL283C,5802140,FALSE
YPR001W,1488203,TRUE
YPR002W,1616600,FALSE
YPR003C,2433488,FALSE
YPR004C,1058528,FALSE
YPR005C,907888,FALSE
YPR006C,1758140,FALSE
YPR007C,2077616,FALSE
YPR008W,2125133,FALSE
YPR009W,838129,FALSE
YPR010C,3678029,FALSE
YPR011C,1002922,FALSE
YPR012W,296233,FALSE
YPR013C,975625,FALSE
YPR014C,352849,FALSE
YPR015C,763315,FALSE
YPR016C,757249,FALSE
YPR017C,447883,FALSE
YPR018W,1986626,FALSE
YPR019W,2854064,FALSE
YPR020W,362959,FALSE
YPR021C,2749931,FALSE
YPR022C,3763964,FALSE
YPR023C,1230398,FALSE
YPR024W,2280827,FALSE
YPR025C,1206134,FALSE
YPR026W,3687128,FALSE
YPR027C,854305,FALSE
YPR028W,700633,FALSE
YPR029C,2539643,FALSE
YPR030W,3568841,FALSE
YPR031W,2284871,FALSE
YPR032W,3147254,FALSE
YPR033C,1746008,FALSE
YPR034W,1462928,FALSE
YPR035W,1195013,FALSE
YPR036W,1463939,FALSE
YPR037C,608632,FALSE
YPR038W,375091,FALSE
YPR039W,351838,FALSE
YPR040W,1093913,FALSE
YPR041W,1242530,FALSE
YPR042C,3534467,FALSE
YPR043W,708721,FALSE
YPR044C,371047,FALSE
YPR045C,1439675,FALSE
YPR046W,582346,FALSE
YPR047W,1437653,FALSE
YPR048W,1927988,FALSE
YPR049C,3591083,FALSE
YPR050C,429685,FALSE
YPR051W,547972,FALSE
YPR052C,296233,FALSE
YPR053C,473158,FALSE
YPR054W,1194002,FALSE
YPR055W,3244310,FALSE
YPR056W,1039319,FALSE
YPR057W,1048418,FALSE
YPR058W,945295,FALSE
YPR059C,402388,FALSE
YPR060C,790612,FALSE
YPR061C,929119,FALSE
YPR062W,499444,FALSE
YPR063C,525730,FALSE
YPR064W,487312,FALSE
YPR065W,1233431,FALSE
YPR066W,941251,FALSE
YPR067W,575269,FALSE
YPR068C,1439675,FALSE
YPR069C,902833,FALSE
YPR070W,1730843,FALSE
YPR071W,663226,FALSE
YPR072W,1712645,FALSE
YPR073C,505510,FALSE
YPR074C,2078627,FALSE
YPR075C,1189958,FALSE
YPR076W,390256,FALSE
YPR077C,387223,FALSE
YPR078C,1146485,FALSE
YPR079W,1169738,FALSE
YPR080W,1403279,FALSE
YPR081C,1900691,FALSE
YPR082C,447883,FALSE
YPR083W,1788470,FALSE
YPR084W,1400246,FALSE
YPR085C,1357784,FALSE
YPR086W,1060550,FALSE
YPR087W,399355,FALSE
YPR088C,1718711,FALSE
YPR089W,2707469,FALSE
YPR091C,2408213,FALSE
YPR092W,325552,FALSE
YPR093C,887668,FALSE
YPR094W,338695,FALSE
YPR095C,3736667,TRUE
YPR096C,348805,FALSE
YPR097W,3299915,FALSE
YPR098C,608632,FALSE
YPR099C,372058,FALSE
YPR100W,438784,FALSE
YPR101W,545950,FALSE
YPR102C,541906,FALSE
YPR103W,884635,FALSE
YPR104C,2886416,FALSE
YPR105C,2628611,FALSE
YPR106W,1359806,FALSE
YPR107C,645028,FALSE
YPR108W,1333520,FALSE
YPR109W,905866,FALSE
YPR110C,1030220,FALSE
YPR111W,1725788,FALSE
YPR112C,2710502,FALSE
YPR113W,681424,FALSE
YPR114W,973603,FALSE
YPR115W,3299915,FALSE
YPR116W,854305,FALSE
YPR117W,7566335,FALSE
YPR118W,1260728,FALSE
YPR119W,1503368,FALSE
YPR120C,1361828,FALSE
YPR121W,1749041,FALSE
YPR122W,3678029,FALSE
YPR123C,1300157,FALSE
YPR124W,1994714,FALSE
YPR125W,1391147,FALSE
YPR126C,323530,FALSE
YPR127W,1061561,FALSE
YPR128C,1035275,FALSE
YPR129W,1084814,FALSE
YPR130C,423619,FALSE
YPR131C,605599,FALSE
YPR132W,824986,FALSE
YPR133C,1257695,FALSE
YPR134W,830041,FALSE
YPR135W,2851031,FALSE
YPR136C,529774,FALSE
YPR137W,1752074,FALSE
YPR138C,1497302,FALSE
YPR139C,924064,FALSE
YPR140W,1178837,FALSE
YPR141C,2225222,FALSE
YPR142C,705688,FALSE
YPR143W,881602,FALSE
YPR144C,1688381,FALSE
YPR145W,1749041,TRUE
YPR146C,346783,FALSE
YPR147C,955405,FALSE
YPR148C,1360817,FALSE
YPR149W,538873,FALSE
YPR150W,538873,FALSE
YPR151C,638962,FALSE
YPR152C,1514489,FALSE
YPR153W,574258,FALSE
YPR154W,722875,FALSE
YPR155C,1883504,FALSE
YPR156C,1902713,FALSE
YPR157W,1432598,FALSE
YPR158W,783535,FALSE
YPR159W,2197925,FALSE
YPR160W,2749931,FALSE
YPR161C,2006846,FALSE
YPR162C,1618622,FALSE
YPR163C,1415411,FALSE
YPR164W,4292717,FALSE
YPR165W,651094,FALSE
YPR166C,362959,FALSE
YPR167C,805777,FALSE
YPR168W,490345,FALSE
YPR169W,1507412,FALSE
YPR170C,367003,FALSE
YPR171W,1795547,FALSE
YPR172W,620764,FALSE
YPR173C,1339586,FALSE
YPR174C,684457,FALSE
YPR175W,2103902,FALSE
YPR176C,999889,FALSE
YPR177C,387223,TRUE
YPR178W,1424510,FALSE
YPR179C,2009879,FALSE
YPR180W,1066616,FALSE
YPR181C,2343509,FALSE
YPR182W,275002,FALSE
YPR183W,823975,FALSE
YPR184W,4672853,FALSE
YPR185W,2403158,FALSE
YPR186C,1315322,FALSE
YPR187W,561115,FALSE
YPR188C,508543,FALSE
YPR189W,4456499,TRUE
YPR190C,2006846,FALSE
YPR191W,1130309,FALSE
YPR192W,944284,FALSE
YPR193C,490345,FALSE
YPR194C,2744876,TRUE
YPR195C,346783,FALSE
YPR196W,1443719,FALSE
YPR197C,581335,FALSE
YPR198W,1760162,FALSE
YPR199C,907888,FALSE
YPR200C,408454,FALSE
YPR201W,1239497,FALSE
YPR202W,906877,FALSE
YPR203W,323530,FALSE
YPR204W,3144221,FALSE
